,0
709,19.521002
710,17.681923
711,21.772478
712,16.952448
713,10.801996
714,9.749867
715,12.114639
716,6.7594543
717,14.425621
718,22.818144
719,31.485298
720,41.634003
721,35.2242
722,32.54409
723,35.75897
724,36.349895
725,29.27685
726,28.91808
727,28.432125
728,35.7692
729,24.186914
730,31.072828
731,32.59776
732,26.308043
733,23.683508
734,30.086575
735,32.921753
736,43.25722
737,42.130257
738,37.67774
739,38.80947
740,37.991688
741,34.296154
742,40.759693
743,38.05153
744,32.45571
745,27.97466
746,30.958008
747,32.191856
748,33.162083
749,30.41371
750,29.791706
751,28.444641
752,43.42001
753,34.375618
754,33.633785
755,29.779003
756,31.588083
757,29.915638
758,34.613316
759,29.9967
760,36.368286
761,41.119274
762,37.881252
763,31.359709
764,35.87548
765,39.98188
766,51.17973
767,39.622353
768,50.19404
769,53.804558
770,61.953934
771,57.839344
772,61.663128
773,55.848045
774,66.89777
775,71.67675
776,68.12642
777,64.99448
778,72.72064
779,64.18991
780,78.57304
781,69.324554
782,73.037445
783,68.97432
784,69.577774
785,80.010506
786,65.05847
787,55.36155
788,61.67523
789,66.47486
790,68.41378
791,69.52738
792,62.747673
793,63.331814
794,60.410095
795,50.672455
796,60.00855
797,63.02034
798,82.671906
799,91.03015
800,93.880295
801,108.59311
802,115.52586
803,80.08861
804,201.48299
805,320.10593
806,1834.5951
807,1386.465
808,798.503
809,311.03836
810,353.40182
811,1113.0989
812,1125.6774
813,766.9222
814,553.2618
815,416.25165
816,336.96713
817,252.51488
818,183.6805
819,145.33437
820,113.50354
821,114.84542
822,73.56472
823,98.77236
824,73.41554
825,60.445793
826,24.825764
827,22.242748
828,18.758068
829,19.346933
830,20.798567
831,24.384342
832,31.885208
833,32.132492
834,31.044378
835,18.014084
836,22.127377
837,22.363033
838,21.32833
839,33.81509
840,40.572117
841,43.152176
842,31.435904
843,34.207787
844,28.011366
845,23.65673
846,20.359684
847,21.426199
848,19.92248
849,28.797289
850,32.62921
851,19.568096
852,6.454328
853,4.960977
854,17.01995
855,18.495909
856,12.44692
857,10.080141
858,10.899299
859,5.2958217
860,13.867443
861,8.660515
862,8.016796
863,9.135272
864,6.8046656
865,12.480402
866,5.586694
867,8.466604
868,10.957684
869,15.329676
870,4.5999155
871,0.73197824
872,7.305125
873,7.317184
874,13.055131
875,12.359371
876,12.51617
877,15.542907
878,4.1883545
879,4.6889024
880,3.6615539
881,7.526321
882,10.75487
883,9.622492
884,13.243087
885,1.9507599
886,13.705398
887,9.890779
888,9.417728
889,11.260534
890,3.244536
891,15.310113
892,5.964496
893,14.895434
894,5.3440294
895,2.4687018
896,5.7060432
897,4.3757367
898,6.825893
899,6.2595854
900,12.544655
