,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145
10,1.5279197,1.1105443,0.55575716,-1.3207642,-3.6072729,1.1340138,0.9950396,0.8039731,-3.2109544,-2.1960068,6.132679,1.4701598,5.604744,6.363443,6.895415,8.717709,2.6888986,0.6615643,3.115361,10.097584,11.468016,6.0126643,4.2244368,10.206446,12.31106,10.5160675,11.498117,7.265259,4.861538,2.2396352,2.5803347,6.9885535,2.278544,5.1087265,9.075353,6.504323,8.410515,12.751068,11.251075,9.491157,11.49316,12.203347,11.507139,14.591337,14.663377,13.029658,12.147791,12.434853,11.284135,4.118822,1.3690829,3.0034559,3.0352647,2.7993546,7.246278,9.22136,11.699625,8.974847,3.8551092,6.4094715,6.9412236,10.147726,11.696723,9.347305,6.996086,4.0349154,5.771985,3.5339837,4.272526,2.2905126,1.8975179,1.875596,1.8659914,1.8653084,1.8733033,1.8932765,1.9250262,4.0876994,3.2371743,5.475986,4.2657857,6.683738,8.644035,11.786892,10.769905,7.181033,6.7347918,3.9817953,7.7128906,12.008617,9.026489,8.109505,3.2972803,2.841628,3.3770328,1.4714358,3.2398167,10.175312,12.72022,11.946398,12.940344,14.151143,15.099177,11.553086,12.205723,11.571081,10.211153,10.283143,13.326582,9.0197525,6.8185005,8.349134,6.589079,1.4122311,6.590863,3.3491695,1.8093638,4.33373,6.789305,10.812946,10.899012,11.895335,10.980468,5.147813,4.7688007,11.095797,10.42264,3.8761594,0.78137136,2.0119033,8.522437,7.294677,6.254281,5.9281473,2.5323763,5.9766912,-0.71018934,-4.28125,0.6166077,1.1630067,0.90300775,-3.3195832,-1.7747048,0.52064466,0.9932879,1.5042509
11,0.6722453,1.5303352,3.193017,3.309105,6.205942,1.863094,2.165125,1.1558638,0.15982515,-1.2048235,0.75450116,3.0666413,9.809967,8.315283,3.7825592,3.4929743,1.0658344,1.4135065,0.17848739,0.96828175,0.7651122,-0.44909766,-2.2014213,2.2620509,6.935823,5.8510256,2.4293513,-0.6841384,1.7255275,3.7360651,3.2737317,0.31121376,-2.8353286,0.2903893,1.6916372,2.0398507,3.7854743,4.9585276,2.9727361,3.0487518,6.1355076,7.761527,8.936995,6.032256,4.9252844,3.48464,4.7997255,5.919382,2.358374,-1.4279981,-1.5360068,-2.1626441,4.106653,6.757512,6.8364697,7.377064,5.161968,1.3397152,1.1244394,7.298643,5.176941,4.1621976,4.173552,2.5800917,1.7756279,-0.057221293,0.6760394,0.2183702,2.5925295,2.0063372,1.8945031,1.8726159,1.8630266,1.8623447,1.8703269,1.8902683,1.9219675,2.5953321,0.2673368,0.7520319,-0.04760909,1.4525183,2.4592178,3.920409,4.313569,4.953276,7.2621255,2.364913,0.5973517,4.8120623,6.896056,7.015941,6.8263226,4.8983493,-1.5690258,-1.780126,-1.4661738,1.370553,5.687768,5.268321,3.4226885,4.7407074,5.6707582,8.648669,8.095864,6.692428,3.6159399,2.7322323,4.663554,4.1769094,2.1467423,1.5778319,0.81004536,-2.5223353,-0.87911046,3.174539,3.8340263,2.100724,-0.3524341,1.2447444,5.849702,6.873871,3.1537652,-1.8776773,-0.76300347,0.5439951,1.0238707,-0.2431936,1.4003811,1.1166375,3.0480464,3.84911,7.19133,10.158933,4.7700834,1.0820441,-1.0453768,-0.38150808,0.9757916,2.2072937,1.7227111,6.2311563,3.6203265,3.4828303,1.7642847,0.74534935
12,0.2791121,-0.4935534,-2.0859828,-1.3579633,-1.9714012,1.4025612,-0.19496474,-1.3310531,4.0373554,5.5476594,3.424743,7.1269255,6.2176495,4.495349,-0.6391239,-2.9941516,-0.16400221,0.74546945,-1.7947536,-0.3993522,-1.5375497,-1.7100158,-5.4035616,-5.00947,4.000097,-1.3291876,-4.1881022,-2.352238,0.29755682,3.9666076,4.4587336,-0.56533146,-2.965931,0.5190612,-0.16760206,-1.3198605,2.2268496,3.6372435,2.0986202,-1.401499,3.1687737,4.282778,4.898257,2.5845585,0.7908252,3.590475,2.0824518,1.1101303,2.2306194,-2.390418,-2.397945,-1.7037714,-2.17351,-3.3766432,-0.46548516,1.9061888,-0.30551043,0.19798875,1.3981147,2.2837553,0.63502574,3.583152,2.5727074,0.0238038,0.6023889,-2.4470747,-3.9695976,-3.9458156,-0.08736959,1.5616289,1.8912028,1.8693539,1.859781,1.8591006,1.8670688,1.8869754,1.9186195,0.19061315,-3.5996852,-4.212636,-2.9513044,-0.12168252,0.56136245,1.6386561,4.230667,0.60935163,2.1335776,1.6329393,0.377993,-0.31808275,1.6881713,-0.08670163,-3.020975,-2.6985197,-1.7506204,-2.4326274,-2.60713,1.6829877,1.442497,1.7669976,3.6949801,1.3464695,1.9848726,4.867771,4.2134304,4.0350466,-1.0394384,1.3273091,3.413135,2.9862037,-1.0403988,-0.5389837,0.8066737,-2.2236848,-1.8946707,4.280452,4.0731955,0.9240077,-1.8774393,-4.447461,-2.0381982,3.6356487,-3.3344133,-6.2418427,-1.6883366,-1.6681757,-0.5304755,-1.9567506,0.4371152,0.198145,-2.8133187,-1.0884752,3.4343572,6.1938953,6.9845,4.2299795,5.2021613,4.633034,-0.71183455,-0.6737197,1.4819641,-2.3392186,-0.92653453,-2.3641405,-0.70996976,0.21275172
13,0.89819765,1.723039,3.2717118,1.0908045,0.5801415,0.7750569,0.785394,-0.3485723,-1.6808386,-2.914866,0.351799,-0.14520401,2.1485534,2.1189542,1.2061439,1.1552849,-0.8673444,-3.825346,1.3847054,4.4259663,2.290415,4.5931215,4.44536,1.0927018,4.3965044,1.479719,0.56536037,5.0735283,5.065121,6.0990486,10.311636,7.477608,4.0236626,7.5164604,6.5019193,1.0677884,5.428422,9.312262,5.677653,5.063447,8.087369,7.312438,8.4050255,6.9601316,5.428747,7.0136743,6.587542,6.468441,7.577079,5.438734,3.61208,1.6382399,3.6429198,0.8442071,-4.398218,2.204097,-3.629725,-0.52796084,3.6151032,5.7409363,2.9566197,1.6683016,2.4826632,6.618045,5.592827,0.40815207,-0.20707287,0.22237547,2.9200153,2.0733652,1.8876178,1.8658104,1.8562558,1.8555764,1.8635294,1.8833984,1.9149826,2.9460664,0.33504012,-0.29071823,0.054318726,4.383271,7.443862,2.931049,1.5983601,2.4352837,5.7016144,3.9947157,0.38022178,-3.9337704,1.8134181,-3.8610666,-0.22786349,3.758762,1.6482502,3.1829476,5.1020155,7.362542,6.918114,6.4434204,7.258964,5.380806,6.640196,8.425192,7.309249,8.390931,5.4421234,5.0239887,8.919948,6.4875755,0.9902929,5.7556667,7.9171824,4.480065,6.423336,10.652535,6.3175383,4.9770555,5.3664937,1.0280173,1.0380914,3.9389858,1.8273392,3.4624603,4.9267273,2.5168152,3.934629,2.5754936,-3.3937273,-1.8979071,1.5731128,1.0331533,1.8055661,2.4626591,-0.10293591,0.4866008,-2.5531063,-2.0028095,-0.58307487,0.612069,1.111671,0.5757764,0.5646305,3.4240026,1.9592292,0.9568273
14,0.8709742,0.119961515,-1.6875641,0.6495122,2.4191551,-1.4043895,-0.04080361,0.5755456,0.9953557,1.3606769,-3.4221578,-4.1425614,-2.4570444,-1.15681,1.2608471,3.101666,0.8113855,1.0167003,-0.7848595,2.6909463,4.255842,5.578216,7.0029716,4.3435845,3.6887407,6.565674,6.043353,6.7258267,6.736635,3.8497493,4.3753147,4.569723,3.2734349,3.2342389,0.71689063,0.7755995,4.2958217,7.940875,7.3699455,3.1887677,4.697917,6.4473743,7.07038,8.42567,5.96086,4.065852,7.32584,4.0468636,1.4342594,0.36823884,1.5784962,3.4481323,3.7405283,4.8218126,0.0850254,-0.6797629,-0.6476694,0.7112055,3.2820385,6.1578627,3.484069,-0.044359922,3.547021,5.025794,9.522547,3.3621368,1.1547682,1.8335261,3.9181957,2.234284,1.8837485,1.8619858,1.8524508,1.8517729,1.8597097,1.8795379,1.9110572,3.8667288,1.9062419,1.0216261,2.1600845,9.54023,5.616562,3.9650974,0.26429856,2.612514,6.0828924,3.96045,0.9979766,-0.48370242,-0.7492173,-0.8716619,4.4762163,4.082557,3.5031674,2.0738416,0.2632198,1.2818289,3.2632408,7.534898,4.4572716,5.1589212,8.431241,7.253254,6.4668117,5.3242326,2.8754559,6.759537,8.064338,5.255293,0.84226584,0.88786775,2.5528235,3.6713448,4.2114267,4.9737463,3.247559,6.4439354,6.8555145,6.1595564,6.671314,3.7862816,4.068755,6.873415,5.762262,4.356078,3.316676,-0.69805634,0.8185742,0.88302076,2.9648118,1.4642498,-0.69036853,-2.2888827,-3.6779413,-4.2459993,0.80392337,1.3550329,0.6161589,0.03507346,-1.0198438,1.8061404,1.8485309,-2.0320768,-0.10278998,0.813194
15,-0.15067188,0.20356037,1.0538336,-0.32522157,-0.014100298,-0.27819854,0.38774282,-0.25178248,0.07911128,-0.13706939,-0.04524839,2.2478893,-1.2252934,-1.4729505,-0.7728993,-3.5817747,-3.9598718,-1.2939476,-3.3069649,-6.0466022,-1.7812331,4.9560738,5.758341,-0.6827604,-0.9276963,4.841694,2.296666,-4.2501187,-0.82208157,3.643587,4.1831884,3.3401594,0.6498765,-0.06460053,-2.2687483,-0.76259637,1.7780747,0.50177044,-0.39285553,-0.33510172,0.34487835,3.0833862,2.6962652,2.6938968,-0.76088244,0.018917501,-0.35826737,-3.8820343,-0.19311471,-0.2936386,-5.2508097,-3.033767,-2.704605,-2.4761271,0.4073069,3.7980218,5.4989786,4.744951,3.1942506,1.322413,-1.8950212,-3.1059756,-2.594389,0.6827458,3.8517451,2.7885053,-1.5452943,-2.5994754,0.33914223,1.6288342,1.8795956,1.8578808,1.8483669,1.8476903,1.8556098,1.8753942,1.9068441,0.62184346,-2.271852,-2.0176923,1.7478294,4.430789,1.4362844,-2.324098,-3.0017886,-2.4083614,0.7829923,3.106246,4.28909,5.7571235,3.8823562,0.8914528,-2.3098729,-2.6124687,-2.825995,-5.1009874,-1.5856128,0.8035747,-4.1156116,-0.7499216,0.09837519,-0.80885065,2.158308,2.6446738,3.177537,1.0202999,-0.46148014,-0.09483233,-0.052198112,2.0321472,-0.51204765,-1.7816875,-0.80646527,0.5552511,3.0338106,4.3122473,3.9281332,-0.0035550594,-4.132973,1.2015109,4.9745417,0.027747184,-1.7753857,5.3111076,5.900772,-0.85942155,-5.8207793,-4.0315256,-1.363765,-3.1865437,-4.4178634,-0.8559189,-1.4848781,-1.3480912,1.6836708,0.22590739,-0.126834,0.12943736,-0.06115073,0.20605755,0.06996751,-0.06931676,-0.42602083,1.0088279,0.3583424,-0.18503475
16,0.11954112,-0.3827229,-1.5360513,-0.8222016,-0.75072056,1.7856525,1.8088683,0.4563213,-0.08678138,-0.96673054,1.1738691,3.8902135,5.5846634,3.1267748,-2.3497994,-0.1558227,0.96258444,-1.5013855,-0.09174025,-0.18618663,4.508198,6.0473156,0.23937595,-0.7396579,1.7764815,3.128695,5.223176,4.055792,5.2484126,6.3433247,1.0337657,0.2847105,4.9647174,2.7352057,1.0749576,0.6064983,1.250782,-1.5275381,-1.8853858,-0.0030748844,1.2075632,2.5744834,2.4559405,3.3652983,1.5423949,1.7118605,4.065847,5.3324556,6.0661964,4.7332087,4.090043,-0.25944227,-2.4702795,-2.9016037,-2.7784638,1.8624603,3.52896,3.8832445,2.2536533,-2.4551935,-2.1292565,-1.276369,-1.1432445,2.4348974,0.47520757,-0.40337157,-2.2136335,-0.61576784,1.2143977,1.7805257,1.8751596,1.853496,1.8440046,1.8433297,1.8512301,1.8709679,1.9023438,1.416677,-0.45695,-2.1320858,-0.95657337,0.4096467,2.4822938,-0.5792705,-1.5945393,-1.5667626,-2.9679618,1.6311803,3.8005552,3.5751286,2.2664728,-2.2452526,-3.1839685,-2.3354335,-0.950374,3.5389042,4.697633,5.9578686,5.418981,4.424883,1.9548075,1.51,3.1487064,2.282504,2.8393013,1.4826181,0.23568882,-1.0585651,-2.4861398,1.6801519,0.21634352,1.5518348,1.9792436,4.917586,1.275243,0.2705102,6.0049677,5.497899,4.0538073,5.350293,3.2068803,2.152595,-0.64129865,-0.14178908,5.564125,5.0434656,0.10102105,0.11782539,-1.4787402,0.40513134,0.28351378,-2.192542,1.7889146,5.6015763,4.259453,1.9315925,-1.16623,0.07645619,0.07358676,1.8689133,1.9265313,-0.8330009,-0.51399577,-1.7133727,-0.53710365,0.08178131
17,0.43632707,0.698653,0.95820403,0.34127724,0.46049756,-0.84855604,-1.0540683,-0.21636309,0.31177735,1.5114154,2.8411489,0.55371207,4.8994656,5.298197,2.9439735,2.9310899,2.006209,3.135538,5.65641,8.2817135,5.903413,5.5682597,3.4646246,7.281057,3.7955902,1.0268028,4.4880342,5.7959023,3.7657566,5.132427,0.855694,1.5484712,5.3962436,4.6786375,3.425541,7.4183464,6.968155,4.260706,5.628685,7.1287136,10.353069,8.776855,7.1388674,8.639487,7.9778433,5.8247404,8.422916,8.150843,5.417173,3.7664304,10.382736,7.6285496,1.7533809,1.5559723,0.032089233,0.19687521,4.348133,5.3439684,3.7393284,4.61624,4.6553664,3.1028113,3.518052,11.07394,9.774273,3.8693476,2.3749952,4.3867664,4.3018904,2.2907922,1.8704413,1.8488321,1.8393648,1.8386915,1.8465724,1.8662603,1.897557,4.2109036,4.259666,2.6697845,3.3530476,8.571365,11.884066,4.3736334,2.7452922,4.9483805,4.40586,3.9667778,4.8073072,4.9000998,1.0310204,-0.62806445,1.6117977,1.5197606,6.558875,10.579446,4.949771,4.532792,7.8775864,8.615841,5.9831276,7.6244783,8.82382,7.407357,8.142561,10.819802,7.4293084,6.3455124,3.6924922,6.6528177,7.6847734,4.117121,4.098875,5.5522757,2.3306875,0.7645403,4.3719664,4.252922,5.2303953,5.244431,1.2876968,2.8234487,7.487347,3.7939448,5.0785437,5.9440336,7.555192,6.3823023,3.4557776,2.0879974,2.7304149,2.991767,4.787042,5.280451,1.349245,2.5730262,1.7413803,0.56720495,-0.1532076,-0.9222724,-0.800506,0.26282084,0.57814395,0.8181952,0.78290164,0.44110152
18,0.13736576,-0.32315642,-0.67048395,-0.31284952,0.39086464,0.7560713,1.2332058,0.42323998,1.8152237,0.60765874,-1.8115811,-0.6242863,-2.6281538,-0.050853238,4.7649145,1.5529141,-0.31018966,0.4905752,-3.087966,1.0181124,-0.09322899,0.87991405,1.0156362,-0.2884168,-5.862093,-3.3605914,0.76386476,-0.13912803,-2.9131136,0.54355305,-3.2325895,-1.725444,1.4194051,-0.52109694,0.35444605,2.5060356,0.89914167,0.38383186,-0.1988127,0.8692051,4.975314,4.615902,4.315171,3.9834402,0.30814373,-0.66527855,3.680359,6.297249,3.6310506,3.8717618,1.8155987,-4.641885,-5.2745523,-2.0712643,-2.8745613,2.9766822,4.5546865,1.1734687,-2.595635,0.565964,1.6990608,-1.1906288,-6.0302,0.061602414,3.8236003,1.018177,-0.9236463,1.5927858,1.803556,1.8557701,1.8654411,1.8438898,1.8344475,1.8337762,1.841636,1.8612714,1.8924842,1.9220937,1.6146932,-0.9039035,0.7603756,3.2805226,1.7186153,-5.991567,-2.1021996,1.8123999,0.85215265,-2.3543553,0.16576818,4.0820923,4.311736,-2.8993049,-1.8260255,-4.7551217,-5.085268,0.6146541,4.2693777,3.1737432,6.094864,4.5029125,-0.2212311,-0.22934914,3.6013503,4.5221043,4.2197957,5.34142,1.4087702,-0.40511703,0.2432573,0.6797191,2.3491802,1.0542568,-0.9921086,1.3048451,-0.65438974,-3.6639411,0.40871197,-2.4027867,-0.5922066,0.8034241,-2.3287601,-6.192445,-0.83340776,0.7008923,1.1668886,-0.123596355,1.1236905,-3.1989336,0.017831266,0.11400959,0.8913488,4.60201,1.0425142,-2.6777782,-0.8393578,-1.7338806,0.18081412,1.9170115,0.48988217,1.217984,0.9237147,0.5423624,-0.3426813,-0.5968181,-0.40970716,0.05474356
19,0.3934546,0.46255612,0.24239625,-0.039934546,-0.53395057,-0.3689947,-0.15072882,-0.56607634,-0.7410829,0.5334658,0.044704713,0.111628294,-3.7337022,-5.2379074,-0.8364657,1.7896318,-0.51599455,-2.6091928,0.14826757,1.8607973,0.07625532,1.4318352,0.19597942,-0.66249144,-0.81082886,0.8708012,3.5078783,2.16054,0.6689316,0.9811458,-0.9123044,1.3187178,1.3268993,3.014289,2.905993,2.145741,1.3762149,1.1159204,-0.9551273,2.8568692,4.8605576,4.2137947,0.73827076,1.0753167,2.6209605,1.8116915,2.6736598,1.7018654,1.3442852,-1.541112,-0.6278659,0.009686887,0.685467,2.2868059,1.4411528,4.3447,2.9250884,0.61401033,-0.30114818,2.9462056,6.7839518,0.5008298,-0.44394076,0.39397773,4.562117,4.5976667,0.3040945,-0.11320172,0.09154624,1.5670052,1.8601604,1.8386698,1.8292544,1.8285849,1.8364224,1.8560022,1.8871269,0.3431818,-0.062283814,0.28428286,3.9811466,4.9243455,1.0480145,-0.4051856,-0.16533327,6.3722024,4.0682583,-0.4034195,0.36302894,2.2570314,4.9515047,1.3778588,2.1438856,0.9776897,-0.045856148,-0.28661668,-1.7936373,1.1440674,1.4061586,2.801714,1.8985217,2.4515953,1.311138,0.58461946,3.574349,4.9307375,3.6087189,-0.9736125,0.6866756,1.4891756,1.8086196,2.8805885,3.14355,1.3332281,1.4181387,-1.0342386,1.0339255,0.5152296,2.2471778,3.1607845,1.5101484,-0.80759776,-0.45284915,-0.5747169,1.8084296,0.12043595,1.6998838,0.48345912,-2.2839608,-1.3345087,2.3392506,-0.48978257,-4.6831307,-4.1924725,-0.77503246,0.37607968,0.47326058,-0.5370906,-0.92255193,-0.03995572,-0.35629842,-0.56949306,-0.06135416,0.053716257,0.4809535,0.39643604
