,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141
10,-5.3118668,0.12321639,0.2913169,-0.12392801,-2.3907278,2.1057906,3.0011773,3.0952253,4.6087675,0.85593784,1.1034079,1.1563859,2.9341774,4.0459895,2.1983833,2.6117911,2.582456,4.7523603,7.5669603,7.4972897,-2.234333,-3.0257916,0.79317147,2.6878748,2.3006208,4.753786,4.2932663,5.5673723,3.8160253,-1.2910982,-1.1008875,2.4579384,3.492851,7.436772,6.979879,1.8706166,2.7851906,13.189596,10.415167,3.9175882,4.0888467,6.721197,8.829512,11.325859,12.527352,3.4199538,3.763552,4.560746,-0.03412068,0.6839919,-0.21914303,2.472754,6.6148825,4.5049314,5.455849,4.664928,9.77619,12.306429,9.255762,10.430925,7.9843054,2.0057142,3.0747075,12.8788395,18.430092,14.276512,9.736534,7.2057934,6.6206093,1.8934879,0.47588122,0.48508808,0.4651687,4.380061,8.26359,7.2697897,12.574577,17.04977,16.773613,6.328136,2.3637595,3.3651838,10.451498,8.477773,11.598513,11.933428,5.958459,5.2753496,4.734028,5.152133,5.8845344,-0.116925016,0.5704429,-0.42833796,2.457143,3.9999735,3.6631796,7.222133,13.906925,8.574254,9.088821,4.1885557,4.4593554,5.7211413,11.91302,10.312836,0.34525904,5.2624044,7.4202757,6.4319563,3.2611063,0.34955764,-1.2075462,0.048196316,5.1098776,5.0250196,4.299218,4.88017,2.2607098,2.5939584,-1.7288446,-3.2573516,1.8018442,8.253512,5.860258,3.8139408,1.9902408,2.587922,3.2886176,3.834125,0.93075293,1.2936469,0.68946916,4.4710064,2.5955007,3.178074,2.6664896,-1.163067,-0.3600735,-0.56801,0.923039,-2.9362302
11,1.1654152,0.1323807,-0.78067714,-0.4472308,0.86633945,0.7900178,0.71517134,0.88949984,3.41383,1.7166653,2.0378897,2.1690967,2.4447217,1.3085225,1.0369214,1.021182,3.5018258,2.170104,-1.2201133,-1.3604646,1.1597326,2.2758944,0.7193361,-0.9147524,0.64318633,1.3741932,6.3960195,1.4185951,2.295193,2.145043,3.1976593,2.798758,5.2765408,5.0603013,5.588403,10.249932,9.529373,9.35551,12.302547,5.4510136,4.728565,4.0449657,1.8594815,7.52705,7.617764,0.633381,-1.7385303,2.4704185,8.391327,6.391578,-0.59488106,-1.370755,2.9915903,0.92242247,3.5320792,5.482427,3.4778326,5.7366624,7.9846764,10.5019045,8.998177,2.173275,2.5122666,9.305473,10.661724,8.955011,13.971783,8.118164,6.243009,1.8732903,0.47512507,0.48431736,0.46442968,4.2132263,7.7258444,12.466469,11.885899,8.943817,11.04464,4.9656167,2.1472783,4.0088897,11.049158,8.213034,7.702854,4.0919304,4.516881,5.0957146,1.0853176,2.3013837,1.2327434,-1.9246852,3.0175843,7.785715,7.389929,-1.6657882,-0.32003793,3.914485,9.626268,3.103568,2.5395663,4.8930554,4.5999327,9.190456,10.91176,7.8169193,11.66391,5.5988398,5.7189927,4.870632,4.3397017,2.2148337,2.58067,1.4551262,1.0912693,5.739949,3.229823,1.1705287,-0.5718831,-0.50070167,1.4490035,2.1906393,-0.30570155,-2.0321817,1.472927,3.097034,1.6092142,0.9058931,1.4601905,1.5380093,2.739071,2.0013344,2.0428338,2.6287732,1.7534164,0.63781464,0.8833618,0.6707176,1.5239315,-1.5279458,-0.23089461,0.29206103
12,9.900277,8.277613,6.2165756,6.0625353,7.5645895,1.6145519,1.381532,1.3734729,-1.2105111,0.9581915,0.69067335,0.68744665,2.719559,4.077617,0.49177128,0.4055231,3.239811,5.513856,-0.04997009,-3.6135159,-1.9101517,-2.8854566,-1.4802309,0.36580753,0.7228974,2.7727923,-0.74324024,-6.3246765,-3.459425,-4.787941,-2.001723,-5.823758,-2.9815993,-0.86849433,0.6653628,11.665213,6.4844418,8.807061,10.922161,-2.900206,-4.0129566,-1.8516898,-0.8898084,4.5743284,9.051147,2.5815637,-1.0879562,3.9077003,8.067055,3.7083216,1.0470363,0.3044446,0.69193625,-0.30025303,1.6291797,2.8062043,2.0556567,6.2133546,8.211194,13.488316,8.161809,-0.7792991,0.20359102,2.7114837,-0.7609533,-2.1746347,3.3955288,7.1409645,5.848701,1.8513792,0.4742977,0.48347366,0.46362084,4.036273,7.168981,5.1728816,0.1330638,-1.8193687,0.92043185,1.9463993,-1.027523,1.970979,12.120049,11.629208,6.714225,4.732926,1.4305896,3.0050712,-0.503198,0.68561405,0.6249258,0.62828994,2.4558887,6.1668367,7.7747264,0.52266055,-0.74453807,7.772868,8.023481,0.7200277,-1.5547552,-2.8927355,-4.647548,5.1235266,10.344124,4.987363,10.688274,4.599325,-0.6737626,-1.1704173,-6.0558786,-4.015211,-4.627591,-4.5193396,-4.613483,-4.243396,1.8668325,2.305274,0.49604014,-0.40768516,-2.6499326,-2.5766668,-2.0747876,-2.8617053,4.5339775,4.9533033,0.54990077,0.41759095,2.6425757,3.7802777,1.0590454,0.73163295,0.7961169,-1.4339979,0.5840641,1.5392689,1.1488328,6.8272862,6.8472347,5.939748,6.9644146,9.740984
13,1.1981709,1.2421614,2.4467716,2.4218087,2.5480378,1.1636198,1.4141695,1.4593916,3.7878885,1.5992429,2.4547153,2.438765,3.3020062,2.5477772,1.5758473,1.6192235,0.06546101,-1.0545825,0.26033032,0.6687231,-0.76821315,-0.54330975,0.5173015,0.29023495,-0.1733864,1.4842744,-0.11915212,-0.058269825,-1.1949828,-3.6403985,0.4037817,-3.0632403,-1.6706104,-0.5742893,0.18732059,5.868702,3.9365501,12.289184,12.025076,-1.7806603,-2.041359,0.08869651,2.8407774,6.5093374,11.575486,3.2014692,0.27661163,1.7551551,5.438699,4.1073384,2.2880728,-0.8350076,-1.8707931,-2.4632473,2.3155768,7.6946115,5.0927305,8.907311,10.44305,11.782564,8.872021,3.5861366,4.80107,-1.9564011,1.0414782,4.258632,5.4272,7.638119,5.4420643,1.8278108,0.47339827,0.48255724,0.4627418,3.850601,6.5699043,7.870575,3.9392114,3.432725,-1.6122553,1.4791517,5.134035,4.362864,10.741194,12.383404,9.512303,7.0758743,6.3974867,5.67805,-1.3631531,-2.4477406,-0.99897504,0.4071669,3.8109741,5.007087,4.250484,0.69794905,0.76974463,8.859384,10.2664795,4.1749077,1.5508213,-1.2606751,-2.5685315,5.6266375,12.694867,7.5613575,4.5869145,2.2492602,-0.48124093,-0.24843082,-3.8238738,-1.3187814,-3.2693567,-3.2292342,0.33995432,-0.3390961,0.7082688,1.2975867,-0.026645286,0.9231269,-0.22171028,-0.71327215,-0.41757837,0.82224023,-0.46394253,-0.8853778,1.6352255,1.5690944,2.4137297,2.7790954,2.3950121,2.4669747,2.14986,3.4377759,2.1943364,1.3008108,1.523303,1.5820491,2.1783636,3.2111588,1.6613352,1.2576704
14,2.5422242,0.22867274,-2.0927606,-2.5223913,0.57833284,0.49279374,0.37187546,0.2560436,1.2920723,-0.43707192,-1.3179374,-1.2580435,0.5415188,1.7165055,1.759378,2.203486,1.3410716,0.6691556,-1.9630141,-0.38329503,0.48161638,1.319175,0.75746363,0.9083122,-0.10946335,-2.4283986,-0.37012812,4.739937,4.6359377,-1.0319747,1.4242795,3.6601703,1.7866688,1.9277747,-0.002382949,-2.9042816,0.04240802,7.2897987,7.729796,4.3924417,3.7919025,2.3622622,1.136481,-1.5514187,4.6591887,1.9765725,1.0826074,-0.36530802,0.67745817,2.3158815,2.3440917,-0.03140962,-1.9967768,-0.32176715,5.2342787,8.554371,0.24908161,-3.0559258,-0.76868975,0.1265055,1.716775,1.2357169,3.6098342,0.7633611,0.69620776,5.8221555,1.8365635,5.209627,5.0275187,1.8026439,0.47242796,0.48156804,0.46179318,3.6576607,5.928655,1.9359391,3.849863,3.1966817,0.09462008,2.7536566,2.984385,0.8932377,0.2647996,1.5636047,-2.9414175,-2.0181003,5.351223,7.7278886,1.9424751,-2.0467446,-0.7417947,0.89514285,3.0452018,1.7021389,-0.4246949,0.55660135,1.5468911,3.9775183,2.0431986,-1.0899438,2.8288336,2.2024221,4.767818,5.4903655,7.478411,4.745771,-2.0200603,-2.545971,1.7614021,1.20222,2.9468307,3.6087098,-2.8424168,2.0726635,5.8167567,2.1391745,-1.8213573,-2.1645408,0.8213366,0.8788265,0.72108454,1.2341584,-0.6624333,-1.2355604,-0.36317548,0.9854922,1.9968665,1.9868056,1.7670772,1.4454465,-0.6984468,-1.3195306,-1.0475969,3.143127,-0.37608057,0.4226255,0.35729152,-0.18577626,-1.18101,-2.019906,-1.2878629,0.41447973
15,-0.22112894,1.3069869,1.9596745,1.8258557,2.3632092,0.56490654,0.9141414,1.0229845,2.8386385,-0.050133787,0.71847737,0.70256495,-2.4947605,-3.4045029,-1.6003778,-2.4487276,-0.041414484,0.715821,0.0662421,-1.418061,-0.16191435,-1.3448752,1.3032545,2.7623553,2.1819746,0.4283458,3.2979712,6.259265,1.9164432,1.930238,8.367264,14.894825,9.174441,-0.5463046,-0.681674,-3.937263,-4.2037487,1.0357456,3.292451,3.1080694,5.0291376,4.6382875,2.7869468,1.3993671,3.2557714,3.4491563,5.3058095,0.31952024,-4.500514,-1.8198637,4.232808,5.0389175,4.4549365,5.4735885,7.4620466,5.099841,-1.4855012,0.029085994,1.4091604,1.8108675,3.582059,-2.8177571,-2.1951401,1.883684,0.41790056,4.8723927,3.7385802,3.1350884,4.609453,1.7759421,0.47138637,0.4805064,0.4607752,3.458939,5.2726808,2.4904628,4.769373,1.8401494,1.4029535,0.7921496,-4.0492773,1.691225,1.8468556,3.0282273,0.31479436,-0.9484265,1.7249923,6.8062916,6.416027,4.8901854,4.8894963,4.745045,1.8402617,-3.344398,-4.173676,3.8383312,5.317774,2.4149892,2.7799723,2.4385195,3.1978502,5.3980975,4.1903877,1.952532,2.4705338,-1.2557771,-4.330556,-1.5467122,-0.9650786,1.7635679,14.645134,13.328598,2.6549718,1.7929963,4.6069016,5.467716,1.5065503,0.30493104,3.1197577,2.1202784,-0.333499,-1.1867115,-0.16468474,-1.2018918,0.84251916,0.60493785,-1.8298903,-2.0517697,-2.3875303,-3.3909404,0.13946894,0.76507145,0.4008708,2.7298684,1.4247394,0.91037333,0.80128026,2.3071308,2.7404854,1.5863489,2.0412967,0.046866298
16,2.952283,-0.06398612,-6.214568,-6.778411,1.114124,0.6801872,0.1870109,0.25574225,0.7274462,1.4344859,1.280043,1.3232608,3.3321075,3.4150612,-0.11902669,0.7682038,-0.3621344,-0.62206143,0.8425603,-1.1538776,4.8443255,6.8733006,4.4484415,2.9127455,3.50772,7.6843395,5.106678,1.0921869,-1.7165687,2.2962155,6.2765217,11.923644,7.6136084,-1.0167441,-1.5216742,-0.6170075,-1.940805,3.034985,2.8942473,5.1542296,5.638662,0.732232,0.041799843,1.5909154,-1.0893663,-2.1779304,4.6916237,4.4343834,-5.996624,-4.064828,8.067457,5.947665,3.0273466,3.3046336,0.56449926,1.0332332,-2.173858,-4.1816044,0.17835136,3.2270994,3.3415084,-2.0970004,0.94236565,1.3031082,-1.9965487,1.7350419,1.168563,3.8138602,4.192166,1.7477715,0.47027513,0.47937232,0.45968696,3.2559426,4.6371408,2.075709,1.7624559,-0.84234595,-0.9810393,2.4214451,-1.3762398,1.4646416,2.8949518,3.0299988,-2.8583574,-3.9000394,1.0485767,-0.21537209,2.2687266,3.5343544,3.5676908,7.874345,3.4857001,-6.2894616,-2.968236,6.5443535,1.9764261,-3.9743042,1.4253025,1.9980736,-1.711931,4.8942957,5.7007084,2.5293713,3.2364435,0.38981277,-0.6038069,-1.3744802,-1.4997072,1.1624289,12.199472,10.109528,2.601574,1.049834,-0.55041414,2.7455268,7.1131115,6.630105,2.424961,3.6992168,6.2178874,6.387097,1.3339925,-0.2693348,0.31370804,-0.7829663,0.23261626,0.39275536,2.1362886,3.5925148,1.7399867,1.2774799,1.4318856,1.0812178,0.27946374,0.23027286,0.27313316,1.1029246,-2.1586916,-7.7649384,-3.5718265,3.3467927
17,5.4715877,3.634638,2.6367474,2.1115081,-1.616471,0.10841656,1.0594887,1.078774,0.26272643,-0.003339529,0.48505402,0.52725875,1.7388736,3.1577702,-0.14288032,-1.45279,1.6968927,2.348007,-1.3450294,-1.0338178,0.6274001,-0.20384869,-1.0447731,-1.0601616,0.72336745,1.4271488,0.5373883,-0.023979664,0.19775173,2.0347009,3.141262,1.8901528,1.1181018,2.043665,0.20927605,0.37518144,0.5037433,2.9633157,3.1781802,5.7208576,6.778576,1.6330148,-1.3435042,-1.1401118,3.442584,1.0118493,5.239232,4.916898,-3.2553082,-5.713516,0.22454697,2.8733125,0.18954897,1.9293607,3.6815174,3.9828808,-0.80849415,-3.3702161,-0.1676074,1.861303,1.4852037,-0.54681957,-1.6247239,-3.231661,-4.2524652,1.8931711,2.6511593,3.9252977,3.7798095,1.718205,0.46909058,0.47816616,0.45853102,3.0501823,4.0393577,2.7339473,3.081499,-2.39567,-4.538807,-1.6080474,-1.4755698,1.3500046,1.3740275,1.7721045,-2.5038939,-2.786076,2.9692686,3.60685,3.4098783,0.19176954,1.4305527,2.1706805,-2.809884,-4.8826647,-0.8502704,6.56441,3.4344335,1.331525,2.6624186,-1.3636267,-0.811736,5.728131,6.5476704,3.5137262,3.000434,1.4684739,1.2798457,-0.8788096,1.599553,1.1811091,1.9423453,3.2510004,1.591069,2.2497535,-0.18763852,0.98471034,0.82015973,1.7219672,-0.45366,-1.7067404,-0.18180963,0.11069277,-0.18004677,-1.6851531,1.0927885,2.4841914,-0.649625,-1.0785325,2.4464774,2.6185598,0.54488593,0.53290343,0.29679796,0.32518148,0.8374107,1.1002184,0.8234056,-1.2180569,0.37930226,2.2527618,3.0082464,4.8905277
18,-3.6163025,-1.101486,4.928748,4.8460693,2.2444162,0.78241706,-0.10572261,0.0017994009,1.8366983,1.279705,0.7288217,0.6474857,-1.0999328,-2.3354008,-0.0583629,0.86623883,-0.53152174,-1.1697961,1.2679896,2.1860564,-0.53876746,-0.47737467,0.17625,-0.21002337,-1.7678828,-3.9109704,-0.6720994,1.992963,2.1885667,2.5668828,2.1564133,-1.3027251,-1.2145811,0.31607026,0.71966916,-1.7380164,2.7330222,3.774085,5.3593645,3.5436573,3.691348,2.7765918,1.4509284,-4.1284704,-0.6165411,0.6878343,2.8517647,0.006560862,-4.6990757,-4.1200466,-1.1869246,2.8597555,4.880318,4.0411234,4.1457806,2.2960672,-0.19423759,-0.48571706,-1.1998131,-0.58940923,3.3405387,2.513811,-2.6234818,-2.9533486,-5.3198023,-1.9369377,2.5229006,3.6020732,3.3763146,1.6873133,0.46783668,0.47688788,0.45730522,2.8431609,3.4705365,3.2846465,0.27329147,-5.251485,-4.1342745,-2.334732,-0.9734744,5.0916305,0.71443,-0.8913614,-0.98326355,-0.39747536,1.1990103,3.3940306,4.496852,4.3167,4.1085463,0.8872791,-3.0310793,-4.3126802,-4.3498654,2.7676165,2.0679939,-0.15042883,-2.1983266,-0.8210274,2.7498085,3.9052343,3.0631318,4.3849716,4.9923553,2.917859,0.314347,-0.23540789,0.42581314,-0.066483736,-1.43734,0.485639,2.7431865,1.9314513,3.0265555,1.4050841,-2.7440746,-3.9180498,-0.6100276,-0.063143834,-0.06767866,-0.6427628,0.74079245,2.2087088,-0.16800895,-1.2970248,0.6160429,0.618458,-1.7047113,-1.9147192,0.33322006,0.70314986,0.8055186,2.7878377,0.48575705,-0.10227068,0.047771573,2.5118308,2.5107129,5.8176155,2.4730167,-3.2209084
19,3.8408263,0.35081136,-0.25969088,0.034638643,1.6248555,1.5734996,1.9606032,1.696507,1.1407676,-0.06538367,0.2375404,0.3278487,0.5079826,1.4348958,0.86157846,0.8306241,-0.1492812,0.50619173,0.42219692,0.73607713,2.4067988,3.5007203,0.81537455,-0.45397252,-0.33740282,-0.045779392,-0.011722828,1.2865493,3.890537,3.0149562,0.3706887,-0.9318438,-0.40864193,0.49552745,3.7661204,2.9762568,5.8765397,0.41853657,-0.20462698,2.915269,3.6780028,2.6426616,2.3967156,-2.7708254,-1.4542077,5.0708876,7.2003856,4.848567,3.2023492,2.3674242,3.34201,4.5379376,3.6693692,4.637565,6.037901,6.310445,4.3087406,0.4804952,-1.8796368,-2.1985326,2.9785557,3.4304175,-0.14903219,0.2866162,0.5945174,5.6722965,5.6237206,2.4849215,2.9853573,1.6551741,0.46651217,0.47553784,0.4560107,2.6363544,2.9120095,4.2212014,5.9981155,2.2484674,0.3676638,0.25560284,1.1136135,5.0768385,-0.21915352,-2.759153,-0.6001941,2.5564342,6.128234,6.541786,5.4345174,3.990729,3.9144492,4.5730267,1.4510972,3.3704252,2.8369198,6.9885564,6.5315742,2.4145474,-3.2385564,1.2443326,2.0808582,4.0398726,3.188049,1.0519327,-0.3030672,2.4244974,4.9169884,3.947583,1.810427,-0.2090239,-0.4625938,-0.95701295,2.480979,3.3362083,3.4813814,-0.40302372,0.008072287,-0.057228014,-0.4681417,-0.0020209774,3.0477884,3.1359038,1.6587815,0.76112735,0.23866534,0.36066362,0.45683843,0.8530214,1.1099287,1.01142,0.3994772,0.2757081,0.1951454,0.63728416,1.0303166,1.889489,1.9169118,1.7478417,0.47472668,0.5403702,-0.54316837,2.6298509
