,0
131,4.2400597e-10
132,1.4234557e-10
133,4.384809e-09
134,3.0454093e-09
135,8.788911e-10
136,1.2915248e-10
137,9.824733e-10
138,3.2942327e-09
139,2.8319251e-09
140,3.2451222e-10
141,3.2385386e-10
142,1.2216183e-09
143,7.740772e-10
144,3.1971086e-09
145,1.3727123e-09
146,3.1445768e-09
147,8.633345e-10
148,1.2524659e-09
149,6.452855e-09
150,2.2130304e-09
151,3.460325e-10
152,2.1027293e-09
153,3.9761203e-10
154,1.4707928e-10
155,1.1898319e-09
156,3.1026377e-09
157,9.162493e-10
158,1.7718754e-09
159,2.1043202e-10
160,5.858157e-10
161,1.7350604e-10
162,1.7584731e-09
163,3.6063235e-09
164,1.0779515e-08
165,5.2766143e-09
166,1.5777258e-09
167,6.995084e-11
168,3.6623843e-10
169,3.1751352e-10
170,1.0157877e-09
171,1.3081143e-10
172,3.62047e-09
173,1.9521837e-09
174,9.655672e-10
175,4.299141e-10
176,8.9071134e-10
177,1.130827e-10
178,2.827391e-09
179,1.3640948e-09
180,4.2764747e-09
181,2.4126392e-09
182,8.263396e-10
183,2.0689432e-09
184,4.851405e-10
185,1.0886696e-09
186,1.019206e-09
187,1.1661808e-08
188,5.6846576e-09
189,2.6614153e-10
190,7.594929e-10
191,6.2964073e-10
192,3.3758954e-10
193,1.1500445e-09
194,3.075786e-09
195,2.4505473e-10
196,4.7890985e-09
197,1.6437932e-09
198,4.037016e-09
199,7.193915e-10
200,1.1747463e-09
201,1.041543e-09
202,3.5019987e-09
203,2.4301299e-09
204,3.8279593e-10
205,9.107547e-09
206,8.964379e-09
207,4.8708454e-10
208,1.43196e-09
209,5.2359767e-10
210,1.3649002e-09
211,8.751074e-10
212,3.4451872e-09
213,4.7827746e-09
214,3.578144e-09
215,5.2102633e-10
216,7.0718525e-10
217,4.5772924e-10
218,5.954372e-10
219,2.891166e-09
220,9.687484e-09
221,5.803144e-09
222,5.3941016e-09
223,5.99408e-09
224,2.8677372e-09
225,2.7204905e-10
226,2.5995026e-09
227,2.2778381e-09
228,4.1071835e-09
229,5.0801416e-09
230,9.89908e-09
231,1.5489924e-08
232,4.1594976e-09
233,1.6280655e-09
234,1.2946879e-09
235,9.6010275e-09
236,8.362702e-09
237,1.7013283e-08
238,1.858363e-08
239,1.0660903e-08
240,5.487447e-09
241,1.3534379e-08
242,7.977311e-09
243,3.1567389e-09
244,1.786872e-08
245,3.2386932e-08
246,7.845709e-09
247,8.228348e-09
248,1.1802533e-08
249,6.031139e-10
250,3.3351168e-09
251,1.1915248e-09
252,2.1320499e-09
253,1.2227465e-08
254,1.1481544e-08
255,2.1802375e-08
256,4.154049e-08
257,5.573217e-08
258,2.2933733e-08
259,1.8562586e-08
260,2.825743e-08
261,4.877744e-08
262,1.075458e-07
263,1.9338276e-07
264,3.4455613e-07
265,5.771981e-07
266,7.723055e-07
267,1.0375372e-06
268,4.943172e-05
269,1.1387735e-05
270,7.898582e-06
271,3.6961076e-06
272,2.3022967e-06
273,1.2567696e-06
274,6.0794173e-07
275,3.9048234e-07
276,1.9488155e-07
277,2.121964e-07
278,1.4869963e-07
279,1.053707e-07
280,1.00253786e-07
281,6.7944434e-08
282,5.871329e-08
283,3.2885854e-08
284,2.1641764e-08
285,1.6469743e-08
286,2.2923828e-08
287,2.0463116e-08
288,2.3029404e-08
289,2.4498277e-08
290,1.2944435e-08
291,1.1503739e-08
292,9.128475e-09
293,1.7501087e-08
294,3.9802437e-08
295,2.5267985e-08
296,2.7125049e-08
297,4.0002387e-08
298,4.175872e-08
299,2.4032047e-08
300,1.14422996e-08
301,2.5883296e-08
302,2.4479986e-08
303,3.3443616e-08
304,2.8855352e-08
305,1.7556774e-08
306,3.030837e-08
307,1.766757e-08
308,1.7327489e-08
309,1.7501836e-08
310,1.6559639e-08
311,1.0015965e-08
312,1.600901e-08
313,1.4332755e-08
314,1.0944119e-08
315,2.7734879e-09
316,3.7093524e-09
317,1.0542379e-08
318,1.9451674e-09
319,6.165095e-09
320,2.668832e-09
321,1.6976415e-08
322,3.431814e-08
323,1.5744641e-08
324,5.643492e-09
325,1.6639163e-08
326,5.6066836e-09
327,1.2546055e-09
328,6.2556382e-09
329,9.172013e-09
330,1.4834197e-08
331,2.1669571e-08
332,1.0492447e-08
333,4.3335223e-08
334,1.5452352e-08
335,1.3554899e-08
336,9.767874e-09
337,2.2073783e-07
338,1.9320002e-08
339,3.383069e-09
340,5.515248e-09
341,1.1826185e-08
342,3.5879115e-08
343,2.332835e-08
344,1.444517e-08
345,1.7699822e-08
346,2.0837588e-08
347,1.0193069e-08
348,1.5640055e-08
349,2.2020856e-08
350,6.679243e-09
351,2.5197735e-09
352,2.779354e-09
353,7.146683e-09
354,4.3688315e-09
355,6.669614e-09
356,3.079084e-09
357,6.5245707e-09
358,7.004383e-10
359,2.4643145e-09
360,3.7892076e-09
361,5.9016676e-09
362,9.0868495e-09
363,1.1179946e-08
364,3.9134114e-09
365,2.3131557e-09
366,2.669094e-09
367,1.1062881e-08
368,6.009956e-09
369,3.4116021e-09
370,6.2895733e-10
371,1.8887565e-09
372,5.331397e-09
373,4.521353e-09
374,1.079032e-08
375,1.1511859e-08
376,8.8609153e-10
377,1.6063437e-08
378,1.431509e-09
379,9.603621e-09
380,5.864081e-09
381,2.7964258e-09
382,5.8579713e-10
383,2.7197002e-09
384,4.164423e-10
385,1.3169746e-09
386,1.7253584e-09
387,3.164506e-09
388,1.6625101e-09
389,4.9137636e-09
390,4.6127067e-09
391,3.434381e-09
392,7.866541e-09
393,2.6425515e-09
394,1.901835e-10
395,9.180424e-09
396,1.4757966e-08
397,2.076139e-09
398,4.5154147e-09
399,7.4310593e-09
400,6.4873054e-09
401,9.9897814e-09
402,1.4199877e-08
403,9.32662e-09
404,1.739856e-08
405,3.5131373e-09
406,2.4836126e-09
407,5.8460516e-09
408,2.8437e-09
409,1.7102149e-09
410,2.958603e-09
411,3.9298103e-09
412,2.88355e-08
413,4.1467058e-10
414,4.4678222e-10
415,3.834709e-09
416,6.066616e-09
417,2.796824e-09
418,1.7823154e-09
419,1.29273605e-08
420,1.6766107e-08
421,1.4744481e-09
422,6.736942e-09
423,4.88368e-10
424,5.4202816e-09
425,9.484419e-09
426,2.9958989e-09
427,1.7799777e-09
428,8.33898e-09
429,2.9793532e-09
430,3.94288e-09
431,9.502087e-09
432,3.1564915e-09
433,1.8819561e-09
434,2.8028226e-09
435,6.9504456e-09
436,8.731836e-09
437,1.2999234e-08
438,1.1793025e-08
439,3.4269934e-09
440,1.7188544e-08
441,5.2007526e-10
442,1.0269218e-08
443,8.947597e-09
444,5.607731e-09
445,1.6200724e-08
446,6.3777894e-09
447,3.3783285e-09
448,4.51194e-09
449,4.7258024e-09
450,6.266601e-09
451,3.6231782e-09
452,1.6674123e-08
453,1.0942254e-08
454,4.5010036e-09
455,8.353732e-09
456,1.967501e-09
457,8.50902e-09
458,5.8889076e-09
459,1.4922048e-08
460,5.366252e-09
461,1.2728e-08
462,3.6940005e-08
463,6.374621e-09
464,4.0184407e-09
465,5.63725e-09
466,3.9943693e-10
467,1.4873169e-08
468,4.027602e-08
469,2.9011245e-08
470,4.09359e-08
471,1.9211177e-08
472,1.5477633e-08
473,1.646981e-08
474,3.7130906e-08
475,9.966106e-09
476,2.9476922e-08
477,6.975087e-08
478,2.1350916e-08
479,9.629939e-09
480,3.474359e-09
481,1.1977561e-08
482,1.7138202e-08
483,1.2472208e-08
484,8.499145e-08
485,1.4122701e-08
486,2.0238557e-09
487,1.325075e-09
488,2.2255726e-08
489,1.737217e-08
490,1.7376149e-08
491,3.0301968e-09
492,3.3820317e-08
493,5.351989e-09
494,3.957278e-08
495,4.7939597e-08
496,3.0726156e-08
497,1.3859072e-08
498,7.610896e-09
499,1.5847867e-09
500,1.1433818e-07
501,9.5585236e-08
502,4.1891703e-08
503,7.12054e-08
504,7.9158376e-08
505,5.1811472e-08
506,1.9773518e-08
507,1.1590562e-08
508,4.256144e-08
509,1.06459254e-07
510,1.7279633e-07
511,1.8819327e-07
512,1.1981604e-07
513,4.6691106e-08
514,5.5260645e-09
515,1.5690292e-08
516,6.6495296e-08
517,1.3478359e-07
518,1.6662462e-07
519,1.4554492e-07
520,1.564976e-07
521,4.7780375e-08
522,1.6685819e-08
523,1.5124575e-08
524,8.028135e-09
525,9.444787e-08
526,3.2364647e-07
527,7.73132e-07
528,1.1521203e-06
529,9.679146e-07
530,5.3869246e-07
531,2.4631382e-07
532,5.345017e-08
533,4.4431061e-07
534,3.4567881e-06
535,3.2294793e-05
536,0.0003282672
537,0.0004742733
538,0.00023680564
539,8.610359e-05
540,3.265914e-05
541,1.6936247e-05
542,9.7891225e-06
543,6.986427e-06
544,4.4846433e-06
545,2.7302553e-06
546,1.6592364e-06
547,9.1980337e-07
548,5.003374e-07
549,1.5271522e-07
550,4.1603116e-07
551,5.428672e-07
552,5.818903e-07
553,3.802008e-07
554,8.528369e-08
555,6.690792e-08
556,3.2467554e-08
557,3.219414e-08
558,7.2207584e-08
559,1.9896939e-07
560,2.7597414e-07
561,2.0376946e-07
562,1.3829411e-07
563,1.4524164e-07
564,1.3605825e-07
565,7.457525e-08
566,6.32933e-08
567,1.0806183e-07
568,1.110321e-07
569,2.123964e-07
570,1.7713452e-07
571,1.7743987e-07
572,1.16591494e-07
573,2.4604688e-08
574,4.132354e-08
575,8.982374e-08
576,1.5837021e-07
577,1.6233447e-07
578,2.1885386e-07
579,6.94673e-08
580,4.8465488e-08
581,6.033957e-08
582,2.8157912e-08
583,7.1770685e-08
584,6.894216e-08
585,5.441245e-08
586,5.4446385e-08
587,2.6640425e-08
588,4.483285e-09
589,5.945806e-09
590,4.6459836e-09
591,5.4649436e-09
592,2.6444164e-08
593,3.6967556e-08
594,2.8792899e-08
595,3.1113636e-08
596,1.1384293e-08
597,1.616455e-08
598,1.3593639e-08
599,2.4489944e-08
600,3.960233e-08
601,2.394634e-08
602,6.295873e-08
603,1.544989e-08
604,2.1727457e-08
605,1.8704235e-08
606,5.8948904e-09
607,9.816482e-09
608,5.7615277e-09
609,5.2909378e-08
610,6.279938e-08
611,6.9390225e-08
612,5.521929e-08
613,2.2622737e-08
614,1.2517653e-08
615,1.2924305e-08
616,1.655368e-08
617,9.337591e-09
618,1.9180042e-09
619,1.904253e-08
620,1.064252e-08
621,1.1045663e-08
622,3.218319e-09
623,9.247028e-09
624,1.2746019e-08
625,1.7822883e-08
626,1.9160659e-08
627,2.5584365e-08
628,1.5704183e-08
629,2.9509355e-08
630,1.0088784e-08
631,3.5655863e-09
632,7.49758e-09
633,1.4921069e-08
634,6.31823e-08
635,2.471486e-08
636,4.108676e-08
637,5.8502337e-08
638,4.5857686e-08
639,1.11608166e-07
640,9.8740614e-08
641,2.6726283e-08
642,2.654224e-08
643,8.907757e-09
